stop_id,stop_name,stop_lat,stop_lon,zone
6688,KOZI SQUARE,1.540884,110.341255,
6689,SGH,1.542892,110.341134,
6690,BADARUDDIN,1.549569,110.341292,
6691,TM JALAN WERE,1.552194,110.341953,
6692,ST TERESA,1.552083,110.342097,
6693,JALAN TAHO 1,1.547519,110.341664,
6695,OPP LORENZO,1.538319,110.341311,
6696,JALAN ROCK ROAD 1,1.534833,110.341264,
6697,JALAN ROCK ROAD 2,1.530931,110.341792,
6698,OPP LEVEL UP ROCK ROAD,1.526972,110.341464,
6699,JALAN DATUK TAWI SLI,1.514883,110.335928,
6702,FARLEY KCH,1.484703,110.331497,
6703,BATU 7 MARKET,1.470811,110.330611,
6706,OUM,1.439519,110.329206,
6707,JALAN PENRISSEN 2,1.432878,110.328536,
6708,KOTA PADAWAN 1,1.427011,110.326464,
6709,OPP SJKCH BATU 10,1.424886,110.326442,
6710,OPP ST ANN CHURCH,1.422139,110.325586,
6711,OPP RCBM HOSPITAL,1.388925,110.323581,
6712,JLN BORNEO HEIGHTS,1.352653,110.313064,
6713,BUNG BARAU,1.310689,110.293239,
6716,BALAI POLIS BADARUDDIN,1.550433,110.337872,
6717,JALAN TAZA 1,1.547797,110.337769,
6718,JALAN TAZA 2,1.539456,110.337372,
6719,JALAN TAZA 3,1.536297,110.337225,
6720,PASAR BATU 3,1.534531,110.337064,
6721,JALAN BATU KAWA 1,1.518653,110.328433,
6722,JALAN BATU KAWA 2,1.516872,110.323336,
6723,JALAN BATU KAWA 3,1.514883,110.317494,
6724,JALAN BATU KAWA 4 MJC,1.512756,110.310881,
6725,JALAN BATU KAWA 5,1.509467,110.301044,
6726,JALAN BATU KAWA 6,1.507825,110.295728,
6727,JALAN SEMABA 1,1.491728,110.294158,
6728,SIMPANG TAMAN BOULDER BUILT,1.460944,110.290783,
6729,TERMINAL BAS BAU,1.417972,110.154792,
6730,PASAR BAU,1.415356,110.155689,
6735,SK ST STEPHEN,1.414561,110.158417,
