stop_id,stop_name,stop_lat,stop_lon,zone
7280,TAMAN SRI WANG,5.618242,100.498619,
7281,SK SRI WANG,5.619728,100.499931,
7282,TAMAN KELADI,5.618767,100.504278,
7283,MASJID TAMAN KELADI,5.615825,100.504592,
7284,TAMAN KELADI 2,5.615461,100.509503,
7285,SJK(T) TAMAN KELADI,5.615433,100.5119,
7286,SIN MIN SECONDARY SCHOOL,5.610556,100.510936,
7287,LEBUH PERDANA 1,5.605619,100.515656,
7288,LEBUH PERDANA 2,5.608586,100.525425,
7289,SIMPANG BINTANG MAYA,5.610836,100.526169,
7290,SIMPANG KUALA 2,6.096933,100.363689,
7291,SMK TEKNIK ALOR SETAR,6.093081,100.363461,
7292,HENTIAN KOMPLEKS WANTAS,6.088339,100.363175,
7293,LEBUHRAYA SELATAN,6.082653,100.362878,
7294,SK DATO WAN MOHAMAD SAMAN,6.074375,100.363758,
7295,TANDOP,6.063656,100.367672,
7296,TAMAN DESA KAMILAH,6.055047,100.370822,
7297,TAMAN BERSATU,6.043003,100.375122,
7298,TAMAN SIMPANG EMPAT,6.035347,100.377892,
7299,KG KEPALA PARIT DALAM,6.026386,100.387411,
7300,TAMAN MERPATI,6.027894,100.394733,
7301,SMK TOKAI,6.02735,100.403636,
7302,KLINIK DESA TOKAI,6.027319,100.412933,
7303,PEJABAT PENDIDIKAN DAERAH PENDANG,6.028169,100.428047,
7304,SIMPANG JELAI,6.029014,100.441167,
7305,SK KAMPUNG RAMBAI,6.029722,100.452508,
7306,MASJID HASANI KAMPUNG RAMBAI,6.029967,100.457164,
7307,KG ALOR BUNGA SENA,6.030614,100.469294,
7308,TANAH MERAH,6.028381,100.481142,
7309,KG BANGGOL BESI,6.019264,100.482531,
7310,SK TANAH MERAH,6.018186,100.482497,
7311,SMK TANAH MERAH,6.014575,100.482397,
7312,TAMAN AMAN SEJAHTERA,6.004528,100.481356,
7313,DARSVILLE PARK,5.998508,100.480453,
7314,SMA ISLAH,5.994072,100.479194,
