route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
30273,WEEKDAY,121_1_WD_6,SHP_30273_1,R12,1
30273,WEEKDAY,121_1_WD_7,SHP_30273_1,R12,1
30273,WEEKDAY,121_1_WD_8,SHP_30273_1,R12,1
30273,WEEKDAY,121_1_WD_9,SHP_30273_1,R12,1
30273,WEEKEND,121_1_WE_1,SHP_30273_1,R12,1
30273,WEEKEND,121_1_WE_2,SHP_30273_1,R12,1
30273,WEEKEND,121_1_WE_3,SHP_30273_1,R12,1
30273,WEEKEND,121_1_WE_4,SHP_30273_1,R12,1
30273,WEEKEND,121_1_WE_5,SHP_30273_1,R12,1
30273,WEEKEND,121_1_WE_6,SHP_30273_1,R12,1
30273,WEEKEND,121_1_WE_7,SHP_30273_1,R12,1
30273,WEEKEND,121_1_WE_8,SHP_30273_1,R12,1
30273,WEEKEND,121_1_WE_9,SHP_30273_1,R12,1
30274,WEEKDAY,120_0_WD_1,SHP_30274_0,R11,0
30274,WEEKDAY,120_0_WD_2,SHP_30274_0,R11,0
30274,WEEKDAY,120_0_WD_3,SHP_30274_0,R11,0
30274,WEEKDAY,120_0_WD_4,SHP_30274_0,R11,0
30274,WEEKDAY,120_0_WD_5,SHP_30274_0,R11,0
30274,WEEKDAY,120_0_WD_6,SHP_30274_0,R11,0
30274,WEEKDAY,120_0_WD_7,SHP_30274_0,R11,0
30274,WEEKDAY,120_0_WD_8,SHP_30274_0,R11,0
30274,WEEKDAY,120_0_WD_9,SHP_30274_0,R11,0
30274,WEEKEND,120_0_WE_1,SHP_30274_0,R11,0
30274,WEEKEND,120_0_WE_2,SHP_30274_0,R11,0
30274,WEEKEND,120_0_WE_3,SHP_30274_0,R11,0
30274,WEEKEND,120_0_WE_4,SHP_30274_0,R11,0
30274,WEEKEND,120_0_WE_5,SHP_30274_0,R11,0
30274,WEEKEND,120_0_WE_6,SHP_30274_0,R11,0
30274,WEEKEND,120_0_WE_7,SHP_30274_0,R11,0
30274,WEEKEND,120_0_WE_8,SHP_30274_0,R11,0
30274,WEEKEND,120_0_WE_9,SHP_30274_0,R11,0
30274,WEEKDAY,120_1_WD_1,SHP_30274_1,R11,1
30274,WEEKDAY,120_1_WD_2,SHP_30274_1,R11,1
30274,WEEKDAY,120_1_WD_3,SHP_30274_1,R11,1
30274,WEEKDAY,120_1_WD_4,SHP_30274_1,R11,1
30274,WEEKDAY,120_1_WD_5,SHP_30274_1,R11,1
30274,WEEKDAY,120_1_WD_6,SHP_30274_1,R11,1
30274,WEEKDAY,120_1_WD_7,SHP_30274_1,R11,1
30274,WEEKDAY,120_1_WD_8,SHP_30274_1,R11,1
30274,WEEKDAY,120_1_WD_9,SHP_30274_1,R11,1
30274,WEEKEND,120_1_WE_1,SHP_30274_1,R11,1
30274,WEEKEND,120_1_WE_2,SHP_30274_1,R11,1
30274,WEEKEND,120_1_WE_3,SHP_30274_1,R11,1
30274,WEEKEND,120_1_WE_4,SHP_30274_1,R11,1
30274,WEEKEND,120_1_WE_5,SHP_30274_1,R11,1
30274,WEEKEND,120_1_WE_6,SHP_30274_1,R11,1
30274,WEEKEND,120_1_WE_7,SHP_30274_1,R11,1
30274,WEEKEND,120_1_WE_8,SHP_30274_1,R11,1
30274,WEEKEND,120_1_WE_9,SHP_30274_1,R11,1
30275,WEEKDAY,119_0_WD_1,SHP_30275_0,R10,0
30275,WEEKDAY,119_0_WD_2,SHP_30275_0,R10,0
30275,WEEKDAY,119_0_WD_3,SHP_30275_0,R10,0
30275,WEEKDAY,119_0_WD_4,SHP_30275_0,R10,0
30275,WEEKDAY,119_0_WD_5,SHP_30275_0,R10,0
30275,WEEKDAY,119_0_WD_6,SHP_30275_0,R10,0
30275,WEEKDAY,119_0_WD_7,SHP_30275_0,R10,0
30275,WEEKDAY,119_0_WD_8,SHP_30275_0,R10,0
30275,WEEKDAY,119_0_WD_9,SHP_30275_0,R10,0
30275,WEEKDAY,119_0_WD_10,SHP_30275_0,R10,0
30275,WEEKDAY,119_0_WD_11,SHP_30275_0,R10,0
30275,WEEKDAY,119_0_WD_12,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_1,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_2,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_3,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_4,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_5,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_6,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_7,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_8,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_9,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_10,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_11,SHP_30275_0,R10,0
30275,WEEKEND,119_0_WE_12,SHP_30275_0,R10,0
30275,WEEKDAY,119_1_WD_1,SHP_30275_1,R10,1
30275,WEEKDAY,119_1_WD_2,SHP_30275_1,R10,1
30275,WEEKDAY,119_1_WD_3,SHP_30275_1,R10,1
30275,WEEKDAY,119_1_WD_4,SHP_30275_1,R10,1
30275,WEEKDAY,119_1_WD_5,SHP_30275_1,R10,1
30275,WEEKDAY,119_1_WD_6,SHP_30275_1,R10,1
30275,WEEKDAY,119_1_WD_7,SHP_30275_1,R10,1
30275,WEEKDAY,119_1_WD_8,SHP_30275_1,R10,1
30275,WEEKDAY,119_1_WD_9,SHP_30275_1,R10,1
30275,WEEKDAY,119_1_WD_10,SHP_30275_1,R10,1
30275,WEEKDAY,119_1_WD_11,SHP_30275_1,R10,1
30275,WEEKDAY,119_1_WD_12,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_1,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_2,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_3,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_4,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_5,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_6,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_7,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_8,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_9,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_10,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_11,SHP_30275_1,R10,1
30275,WEEKEND,119_1_WE_12,SHP_30275_1,R10,1
30380,WEEKDAY,194_0_WD_1,SHP_30380_0,R104,0
30380,WEEKDAY,194_0_WD_2,SHP_30380_0,R104,0
30380,WEEKDAY,194_0_WD_3,SHP_30380_0,R104,0
30380,WEEKDAY,194_0_WD_4,SHP_30380_0,R104,0
30380,WEEKDAY,194_0_WD_5,SHP_30380_0,R104,0
30380,WEEKDAY,194_0_WD_6,SHP_30380_0,R104,0
30380,WEEKDAY,194_0_WD_7,SHP_30380_0,R104,0
30380,WEEKEND,194_0_WE_1,SHP_30380_0,R104,0
30380,WEEKEND,194_0_WE_2,SHP_30380_0,R104,0
30380,WEEKEND,194_0_WE_3,SHP_30380_0,R104,0
30380,WEEKEND,194_0_WE_4,SHP_30380_0,R104,0
30380,WEEKEND,194_0_WE_5,SHP_30380_0,R104,0
30380,WEEKEND,194_0_WE_6,SHP_30380_0,R104,0
30380,WEEKEND,194_0_WE_7,SHP_30380_0,R104,0
30380,WEEKDAY,194_1_WD_1,SHP_30380_1,R104,1
30380,WEEKDAY,194_1_WD_2,SHP_30380_1,R104,1
30380,WEEKDAY,194_1_WD_3,SHP_30380_1,R104,1
30380,WEEKDAY,194_1_WD_4,SHP_30380_1,R104,1
30380,WEEKDAY,194_1_WD_5,SHP_30380_1,R104,1
30380,WEEKDAY,194_1_WD_6,SHP_30380_1,R104,1
30380,WEEKDAY,194_1_WD_7,SHP_30380_1,R104,1
30380,WEEKEND,194_1_WE_1,SHP_30380_1,R104,1
30380,WEEKEND,194_1_WE_2,SHP_30380_1,R104,1
30380,WEEKEND,194_1_WE_3,SHP_30380_1,R104,1
30380,WEEKEND,194_1_WE_4,SHP_30380_1,R104,1
30380,WEEKEND,194_1_WE_5,SHP_30380_1,R104,1
30380,WEEKEND,194_1_WE_6,SHP_30380_1,R104,1
30380,WEEKEND,194_1_WE_7,SHP_30380_1,R104,1
30381,WEEKDAY,195_0_WD_1,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_2,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_3,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_4,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_5,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_6,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_7,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_8,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_9,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_10,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_11,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_12,SHP_30381_0,R105,0
30381,WEEKDAY,195_0_WD_13,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_1,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_2,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_3,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_4,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_5,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_6,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_7,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_8,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_9,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_10,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_11,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_12,SHP_30381_0,R105,0
30381,WEEKEND,195_0_WE_13,SHP_30381_0,R105,0
