shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
R1705007,2.8372016,101.8597144,27
R1705007,2.8411075,101.8537277,28
R1705007,2.8437489,101.8499190,29
R1705007,2.8445633,101.8489534,30
R1705007,2.8457527,101.8473172,31
R1705007,2.8458813,101.8434441,32
R1705007,2.8443329,101.8271738,33
R1705007,2.8412435,101.8281290,34
R1705007,2.8299739,101.8270344,35
R1705007,2.8200028,101.8171960,36
R1705007,2.8217924,101.8155491,37
R1705007,2.8234533,101.8143582,38
R1705007,2.8234100,101.8122967,39
R1705007,2.8204636,101.8115419,40
R1705007,2.8173024,101.8150181,41
R1705007,2.8152504,101.8131781,42
R1705007,2.8142431,101.8107963,43
R1705007,2.8137823,101.8093908,44
R1705007,2.8049416,101.8006468,45
R1705007,2.8022037,101.7984688,46
R1705008,2.8022037,101.7984688,1
R1705008,2.8049416,101.8006468,2
R1705008,2.8137823,101.8093908,3
R1705008,2.8142431,101.8107963,4
R1705008,2.8152504,101.8131781,5
R1705008,2.8173024,101.8150181,6
R1705008,2.8204636,101.8115419,7
R1705008,2.8234100,101.8122967,8
R1705008,2.8234533,101.8143582,9
R1705008,2.8217924,101.8155491,10
R1705008,2.8199707,101.8172336,11
R1705008,2.8299739,101.8270344,12
R1705008,2.8412435,101.8281290,13
R1705008,2.8443329,101.8271738,14
R1705008,2.8458813,101.8434441,15
R1705008,2.8459885,101.8456543,16
R1705008,2.8445633,101.8489534,17
R1705008,2.8437489,101.8499190,18
R1705008,2.8411075,101.8537277,19
R1705008,2.8372016,101.8597144,20
R1705008,2.8348790,101.8632817,21
R1705008,2.8217602,101.8702447,22
R1705008,2.8292627,101.8771330,23
R1705008,2.8284147,101.8793529,24
R1705008,2.8266091,101.8835002,25
R1705008,2.8255215,101.8867779,26
R1705008,2.8234641,101.8919384,27
R1705008,2.8234748,101.8939233,28
R1705008,2.8214837,101.8983215,29
R1705008,2.8188616,101.9029033,30
R1705008,2.8158076,101.9073987,31
R1705008,2.8071672,101.9175302,32
R1705008,2.8049727,101.9184131,33
R1705008,2.7979441,101.9199836,34
R1705008,2.7684080,101.9086510,35
R1705008,2.7508207,101.9194967,36
R1705008,2.7453700,101.9199246,37
R1705008,2.7410083,101.9235617,38
R1705008,2.7385631,101.9285390,39
R1705008,2.7371665,101.9307929,40
R1705008,2.7358903,101.9323684,41
R1705008,2.7310133,101.9315454,42
R1705008,2.7293991,101.9307973,43
R1705008,2.7254532,101.9279230,44
R1705008,2.7240439,101.9274455,45
R1705008,2.7215201,101.9371551,46
R1705009,2.8022037,101.7984688,1
R1705009,2.8049416,101.8006468,2
R1705009,2.8098817,101.8047345,3
R1705009,2.8118165,101.8007165,4
R1705009,2.8121963,101.7947245,5
R1705009,2.8131500,101.7915058,6
R1705009,2.8157915,101.7918116,7
R1705009,2.8182937,101.7926484,8
R1705009,2.8213155,101.7911089,9
R1705009,2.8201797,101.8052709,10
R1705009,2.8184223,101.8063009,11
R1705009,2.8142431,101.8107963,12
R1705009,2.8152504,101.8131781,13
R1705009,2.8174685,101.8149423,14
R1705009,2.8204636,101.8115419,15
R1705009,2.8234100,101.8122967,16
R1705009,2.8234533,101.8143582,17
R1705009,2.8217924,101.8155491,18
R1705009,2.8199707,101.8172336,19
R1705009,2.8358817,101.8190450,20
R1705009,2.8430250,101.8140933,21
R1705009,2.8457152,101.8140310,22
R1705009,2.8523857,101.8073201,23
