stop_id,stop_name,stop_lat,stop_lon,zone
3997,KAMPUNG PENGKALAN ATAP 2,5.4563132,103.0357313,
3998,KAMPUNG PENGKALAN ATAP 3,5.4588849,103.0332058,
3999,KAMPUNG PENGKALAN ATAP 4,5.4631029,103.0298273,
4000,KAMPUNG MENGABANG LEKOR,5.4641887,103.0283532,
4001,SMK BATU RAKIT,5.464503,103.0265647,
4002,SK PAGAR BESI,5.4655318,103.0208435,
4003,SBP INTEGRASI BATU RAKIT,5.4681569,103.0172131,
4004,INSTEP,5.4716761,103.0153165,
4005,AKADEMI KEPIMPINAN GPMS,5.4798372,103.0106288,
4006,KAMPUNG MENGABANG PANJANG,5.4824751,103.0090302,
4113,SEMPADAN SETIU,5.492994,102.9999982,
4114,TERENGGANU ENDURANCE PARK,5.5026823,102.9907335,
4115,SMK LEMBAH BIDONG,5.5069754,102.9872252,
4116,SK LEMBAH BIDONG,5.5112898,102.983631,
4117,KAMPUNG RHU TAPAI,5.5140775,102.9813139,
4118,RHU TAPAI,5.5146319,102.9794989,
4119,KAMPUNG LEMBAH BIDONG,5.5125462,102.9728929,
4120,KAMPUNG MERANG 1,5.5136499,102.9692001,
4121,KAMPUNG MERANG 2,5.5237258,102.9608581,
4122,LEMBAGA KENAF DAN TEMBAKAU NEGARA,5.528575,102.9577177,
4123,SK MERANG,5.530806,102.9562484,
4124,FLAT SRI KOLAM,5.33354,103.1412277,
4125,KOLEJ KOMUNITI KUALA TERENGGANU,5.3309706,103.1426197,
4126,WISMA DARUL IMAN,5.3294174,103.1415759,
4127,JALAN PEJABAT,5.3282373,103.1436998,
4128,SK LADANG,5.3303588,103.1475752,
4129,HOTEL TANJONG VISTA,5.3331583,103.1480499,
4130,HOTEL GRAND CONTINENTAL,5.3347551,103.1464061,
4132,DATARAN SHAHBANDAR,5.3369857,103.1397412,
4133,PASAR BESAR KEDAI PAYANG,5.3367781,103.1364344,
4134,JALAN BANGGUL,5.333747,103.1352899,
4135,JALAN KAMPUNG TIONG,5.3322931,103.1345354,
4136,HOTEL SERI MALAYSIA,5.3309036,103.1326628,
4137,POLITEKNIK KUALA TERENGGANU,5.3299948,103.136074,
4138,YAYASAN TERENGGANU,5.3291939,103.1386021,
4139,JABATAN PESAKIT LUAR,5.3256695,103.1495737,
4140,STADIUM NEGERI,5.3245149,103.1498626,
4141,HOSPITAL SULTANAH NUR ZAHIRAH,5.3246217,103.149826,
4142,PUSAT RAWATAN IBU DAN BAYI,5.3257939,103.1526816,
4143,PANTAI BATU BUROK,5.3243005,103.1540232,
4144,DATARAN PANTAI BATU BUROK,5.3229145,103.1546306,
4145,MEDAN SELERA BATU BUROK,5.319688,103.1546897,
