route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
30378,WEEKEND,188_1_WE_7,SHP_30378_1,T21,1
30378,WEEKEND,188_1_WE_8,SHP_30378_1,T21,1
30378,WEEKEND,188_1_WE_9,SHP_30378_1,T21,1
30378,WEEKEND,188_1_WE_10,SHP_30378_1,T21,1
30378,WEEKEND,188_1_WE_11,SHP_30378_1,T21,1
30378,WEEKEND,188_1_WE_12,SHP_30378_1,T21,1
30382,WEEKEND,203_0_WE_1,SHP_30382_0,T31,0
30382,WEEKEND,203_0_WE_2,SHP_30382_0,T31,0
30382,WEEKEND,203_0_WE_3,SHP_30382_0,T31,0
30382,WEEKEND,203_0_WE_4,SHP_30382_0,T31,0
30382,WEEKEND,203_0_WE_5,SHP_30382_0,T31,0
30382,WEEKEND,203_0_WE_6,SHP_30382_0,T31,0
30382,WEEKEND,203_0_WE_7,SHP_30382_0,T31,0
30382,WEEKEND,203_0_WE_8,SHP_30382_0,T31,0
30382,WEEKEND,203_0_WE_9,SHP_30382_0,T31,0
30382,WEEKEND,203_0_WE_10,SHP_30382_0,T31,0
30382,WEEKEND,203_0_WE_11,SHP_30382_0,T31,0
30382,WEEKEND,203_0_WE_12,SHP_30382_0,T31,0
30382,WEEKEND,203_1_WE_1,SHP_30382_1,T31,1
30382,WEEKEND,203_1_WE_2,SHP_30382_1,T31,1
30382,WEEKEND,203_1_WE_3,SHP_30382_1,T31,1
30382,WEEKEND,203_1_WE_4,SHP_30382_1,T31,1
30382,WEEKEND,203_1_WE_5,SHP_30382_1,T31,1
30382,WEEKEND,203_1_WE_6,SHP_30382_1,T31,1
30382,WEEKEND,203_1_WE_7,SHP_30382_1,T31,1
30382,WEEKEND,203_1_WE_8,SHP_30382_1,T31,1
30382,WEEKEND,203_1_WE_9,SHP_30382_1,T31,1
30382,WEEKEND,203_1_WE_10,SHP_30382_1,T31,1
30382,WEEKEND,203_1_WE_11,SHP_30382_1,T31,1
30382,WEEKEND,203_1_WE_12,SHP_30382_1,T31,1
