stop_id,stop_code,stop_name,stop_lat,stop_lon,parent_station
BGNNSRKNTA_T32,T32,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_T32R,T32R,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_T33A,T33A,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_T33AR,T33AR,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_F100,F100,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_F100R,F100R,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_F101A,F101A,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_F101AR,F101AR,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_T33B,T33B,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_T33BR,T33BR,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_F101B,F101B,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_F101BR,F101BR,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_F103,F103,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_F103R,F103R,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_T37,T37,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BGNNSRKNTA_T37R,T37R,BANGUNAN SERI KINTA,4.59802514,101.07982170,
BHPCHEMOR_T33A,T33A,BHP CHEMOR,4.72261079,101.12140954,
BHPCHEMOR_T33AR,T33AR,BHP CHEMOR,4.72261079,101.12140953,
BHPCHMR_T31XR,T31XR,BHP PEKAN CHEMOR,4.72261079,101.12140953,
BHPCHMR_T31X,T31X,BHP PEKAN CHEMOR,4.72261079,101.12140953,
BHPCHMR_T31BR,T31BR,BHP PEKAN CHEMOR,4.72261079,101.12140953,
BHPCHMR_T31B,T31B,BHP PEKAN CHEMOR,4.72261079,101.12140953,
BHPCHMR_T31AR,T31AR,BHP PEKAN CHEMOR,4.72261079,101.12140953,
BHPCHMR_T31A,T31A,BHP PEKAN CHEMOR,4.72261079,101.12140953,
BHPCHMR_T30BR,T30BR,BHP PEKAN CHEMOR,4.72261079,101.12140953,
BHPCHMR_T30B,T30B,BHP PEKAN CHEMOR,4.72261079,101.12140954,
BHPJTL_F101AR,F101AR,BHP JALAN TAMBUN LAMA,4.62802909,101.15072476,
BHPJTL_F101B,F101B,BHP JALAN TAMBUN LAMA,4.62802909,101.15072476,
BHPJTL_F101BR,F101BR,BHP JALAN TAMBUN LAMA,4.62802909,101.15072476,
BHPJTL_T33A,T33A,BHP JALAN TAMBUN LAMA,4.62802909,101.15072477,
BHPJTL_T33AR,T33AR,BHP JALAN TAMBUN LAMA,4.62802909,101.15072476,
BHPJTL_T33B,T33B,BHP JALAN TAMBUN LAMA,4.62802909,101.15072476,
BHPJTL_T33BR,T33BR,BHP JALAN TAMBUN LAMA,4.62802909,101.15072476,
BHPJTL_F101A,F101A,BHP JALAN TAMBUN LAMA,4.62802909,101.15072476,
BII_F100,F100,BANK ISLAM IPOH,4.60272255,101.07674003,
BII_F100R,F100R,BANK ISLAM IPOH,4.60272255,101.07674002,
BII_T31A,T31A,BANK ISLAM IPOH,4.60272255,101.07674002,
BII_T31AR,T31AR,BANK ISLAM IPOH,4.60272255,101.07674002,
BII_T31X,T31X,BANK ISLAM IPOH,4.60272255,101.07674002,
BII_T31XR,T31XR,BANK ISLAM IPOH,4.60272255,101.07674002,
BILLION_T30A,T30A,BILLION SILIBIN,4.61706099,101.05751720,
BILLION_T30AR,T30AR,BILLION SILIBIN,4.61706099,101.05751720,
BILLION_F102R,F102R,BILLION SILIBIN,4.61706099,101.05751720,
BILLION_F102,F102,BILLION SILIBIN,4.61706099,101.05751720,
BILLION_T30B,T30B,BILLION SILIBIN,4.61706099,101.05751720,
BILLION_T30BR,T30BR,BILLION SILIBIN,4.61706099,101.05751720,
BILLIONSRI_T36,T36,BILLION SERI ISKANDAR,4.35506589,100.96949995,
BILLIONSRI_T36R,T36R,BILLION SERI ISKANDAR,4.35844788,100.96654369,
BMBNRAYA_T36,T36,BEMBAN RAYA,4.46791975,101.01251721,
BMBNRAYA_T36R,T36R,BEMBAN RAYA,4.46791975,101.01251721,
BNDRBRUKMP_T34R,T34R,BANDAR BARU KAMPAR 1,4.32520669,101.14774539,
BNDRBRUKMP_T34,T34,BANDAR BARU KAMPAR 1,4.32520669,101.14774539,
BPAS_23,23,BATANG PADANG AUTO SERVICES,4.10169230,101.27179897,
BPAS_23R,23R,BATANG PADANG AUTO SERVICES,4.10169230,101.27179896,
BPAS_29,29,BATANG PADANG AUTO SERVICES,4.10169230,101.27179896,
BPAS_29R,29R,BATANG PADANG AUTO SERVICES,4.10169230,101.27179896,
BPBCHAM_T32,T32,BALAI POLIS BERCHAM,4.64044100,101.12835000,
BPBCHAM_T32R,T32R,BALAI POLIS BERCHAM,4.64044100,101.12835000,
BPBCHAM_F101A,F101A,BALAI POLIS BERCHAM,4.64172392,101.12867595,
BPBCHAM_F101AR,F101AR,BALAI POLIS BERCHAM,4.64172392,101.12867595,
BPBCHAM_F101B,F101B,BALAI POLIS BERCHAM,4.64172392,101.12867595,
BPBCHAM_F101BR,F101BR,BALAI POLIS BERCHAM,4.64172392,101.12867595,
BPKGBB1_F102,F102,BALAI POLIS KG BARU BUNTUNG 1,4.59229730,101.06355070,
BPKGBB1_F102R,F102R,BALAI POLIS KG BARU BUNTUNG 1,4.59229730,101.06355070,
BPKGBB2_F102,F102,BALAI POLIS KG BARU BUNTUNG 2,4.59229730,101.06355070,
BPKGBB2_F102R,F102R,BALAI POLIS KG BARU BUNTUNG 2,4.59229730,101.06355070,
BPL_T36,T36,BALAI POLIS LAHAT,4.53928152,101.03588998,
BPL_T36R,T36R,BALAI POLIS LAHAT,4.53928152,101.03588998,
BPPSRPTH_T35,T35,BALAI POLIS JALAN PASIR PUTEH,4.57439246,101.08093768,
BPPSRPTH_T35R,T35R,BALAI POLIS JALAN PASIR PUTEH,4.57439246,101.08093767,
BPTAWAS_T31XR,T31XR,BALAI POLIS KG TAWAS,4.64886169,101.10276394,
BPTAWAS_T31X,T31X,BALAI POLIS KG TAWAS,4.64886169,101.10276394,
BPTAWAS_T31BR,T31BR,BALAI POLIS KG TAWAS,4.64886169,101.10276394,
BPTAWAS_T31B,T31B,BALAI POLIS KG TAWAS,4.64886169,101.10276394,
BPTAWAS_T31AR,T31AR,BALAI POLIS KG TAWAS,4.64886169,101.10276394,
BPTAWAS_T31A,T31A,BALAI POLIS KG TAWAS,4.64886169,101.10276395,
BPTR_F102R,F102R,BALAI POLIS TMN RISHAH,4.60582527,101.05162606,
BPTR_F102,F102,BALAI POLIS TMN RISHAH,4.60582527,101.05162606,
BT25_T31B,T31B,BATU 25,4.83999781,100.98732376,
BT25_T31BR,T31BR,BATU 25,4.83999781,100.98732376,
BT25_T31A,T31A,BATU 25,4.83999781,100.98732376,
BT25_T31AR,T31AR,BATU 25,4.83999781,100.98732376,
BT26_T31A,T31A,BATU 26,4.82900602,100.97522399,
BT26_T31AR,T31AR,BATU 26,4.82900602,100.97522399,
BT26_T31B,T31B,BATU 26,4.82900602,100.97522399,
BT26_T31BR,T31BR,BATU 26,4.82900602,100.97522399,
BTGJH_T36,T36,BATU GAJAH,4.47470113,101.04182839,
BTGJH_T36R,T36R,BATU GAJAH,4.47470113,101.04182839,
BTGJH_47,47,BATU GAJAH,4.47111000,101.04238000,
BTGJH_47R,47R,BATU GAJAH,4.47111000,101.04238000,
BTKRG1_T34R,T34R,BATU KARANG 1,4.36515464,101.15607192,
BTKRG1_T34,T34,BATU KARANG 1,4.36515464,101.15607193,
BTKRNG2_T34,T34,BATU KARANG 2,4.35717594,101.15641835,
BTKRNG2_T34R,T34R,BATU KARANG 2,4.35717594,101.15641834,
BUKIRMERAH_T36,T36,BUKIT MERAH,4.55740428,101.04483783,
BUKIRMERAH_T36R,T36R,BUKIT MERAH,4.55740428,101.04483783,
CALSP1_F102R,F102R,CALTEX SUNGAI PARI 1,4.59227420,101.06506168,
CALSP1_F102,F102,CALTEX SUNGAI PARI 1,4.59227420,101.06506169,
CALSP2_F102,F102,CALTEX SUNGAI PARI 2,4.59217135,101.06503148,
CALSP2_F102R,F102R,CALTEX SUNGAI PARI 2,4.59217135,101.06503148,
CARSEM_T30A,T30A,KILANG CARSEM,4.65230464,101.06948197,
CARSEM_T30AR,T30AR,KILANG CARSEM,4.65230464,101.06948196,
CARSEM_T30B,T30B,KILANG CARSEM,4.65230464,101.06948196,
CARSEM_T30BR,T30BR,KILANG CARSEM,4.65230464,101.06948196,
CHMR_A30B,A30B,CHEMOR,4.72867514,101.12145638,
CHMR_A30BR,A30BR,CHEMOR,4.72867514,101.12145638,
CHMR_A33A,A33A,CHEMOR,4.72867514,101.12145638,
CHMR_A33AR,A33AR,CHEMOR,4.72867514,101.12145638,
CHMR_T31X,T31X,CHEMOR,4.72867514,101.12145639,
CHMR_T31XR,T31XR,CHEMOR,4.72867514,101.12145638,
CHMR_T31A,T31A,CHEMOR,4.72867514,101.12145638,
CHMR_T31AR,T31AR,CHEMOR,4.72867514,101.12145638,
CHMR_T31B,T31B,CHEMOR,4.72867514,101.12145638,
CHMR_T31BR,T31BR,CHEMOR,4.72867514,101.12145638,
CHMRRIA_T31X,T31X,CHEMOR RIA,4.73298367,101.12021299,
CHMRRIA_T31XR,T31XR,CHEMOR RIA,4.73298367,101.12021298,
CHMRRIA_T31A,T31A,CHEMOR RIA,4.73298367,101.12021298,
CHMRRIA_T31AR,T31AR,CHEMOR RIA,4.73298367,101.12021298,
CHMRRIA_T31B,T31B,CHEMOR RIA,4.73298367,101.12021298,
CHMRRIA_A33A,A33A,CHEMOR RIA,4.73298367,101.12021298,
CHMRRIA_A33AR,A33AR,CHEMOR RIA,4.73298367,101.12021298,
CHMRRIA_T31BR,T31BR,CHEMOR RIA,4.73298367,101.12021298,
CHMRRIA_A30B,A30B,CHEMOR RIA,4.73298367,101.12021298,
CHMRRIA_A30BR,A30BR,CHEMOR RIA,4.73298367,101.12021298,
CIMB_F102R,F102R,CIMB BANK SILIBIN,4.61851144,101.05813048,
CIMB_T30B,T30B,CIMB BANK SILIBIN,4.61851144,101.05813048,
CIMB_T30BR,T30BR,CIMB BANK SILIBIN,4.61851144,101.05813048,
CIMB_T30A,T30A,CIMB BANK SILIBIN,4.61851144,101.05813049,
CIMB_T30AR,T30AR,CIMB BANK SILIBIN,4.61851144,101.05813048,
CIMB_F102,F102,CIMB BANK SILIBIN,4.61851144,101.05813048,
CIMBGT_F100,F100,CIMB GREENTOWN,4.59830947,101.09461549,
CIMBGT_F100R,F100R,CIMB GREENTOWN,4.59830947,101.09461548,
CIMBJLNLMH_T36,T36,CIMB JALAN LEE MING HIN,4.56791196,101.05040610,
CIMBJLNLMH_T36R,T36R,CIMB JALAN LEE MING HIN,4.56791196,101.05040609,
CJKI2_F101B,F101B,CALTEX JALAN KAMARUDDIN ISA 2,4.60591840,101.09375944,
CJKI2_F101BR,F101BR,CALTEX JALAN KAMARUDDIN ISA 2,4.60591840,101.09375944,
CJLNKI_F101A,F101A,CALTEX JALAN KAMARUDDIN ISA,4.60591840,101.09375945,
CJLNKI_F101AR,F101AR,CALTEX JALAN KAMARUDDIN ISA,4.60591840,101.09375944,
CJLNKI_F101B,F101B,CALTEX JALAN KAMARUDDIN ISA,4.60591840,101.09375944,
CJLNKI_F101BR,F101BR,CALTEX JALAN KAMARUDDIN ISA,4.60591840,101.09375944,
CKINDING_T33AR,T33AR,CHANGKAT KINDING,4.70033012,101.14991873,
CKINDING_T33A,T33A,CHANGKAT KINDING,4.70033012,101.14991874,
CLBGOLFK_T36,T36,CLUB GOLF KINTA,4.47023353,101.03662761,
CLBGOLFK_T36R,T36R,CLUB GOLF KINTA,4.47023353,101.03662761,
COLL_T30,T30,CHURCH OF LADY LOURDES,4.60198460,101.06892660,
COLL_T30R,T30R,CHURCH OF LADY LOURDES,4.60198460,101.06892660,
COLL_T30B,T30B,CHURCH OF LADY LOURDES,4.60198460,101.06892660,
COLL_T30BR,T30BR,CHURCH OF LADY LOURDES,4.60198460,101.06892660,
CRSM_T37,T37,CARSEM M SITE 1,4.57309137,101.10370372,
CRSM_T37R,T37R,CARSEM M SITE 1,4.57309137,101.10370371,
CRSM2_T37,T37,CARSEM M SITE 2,4.57299512,101.10378080,
CRSM2_T37R,T37R,CARSEM M SITE 2,4.57299512,101.10378079,
DATOSGR_F101A,F101A,DATO SAGOR,4.59703464,101.07438623,
DATOSGR_F101AR,F101AR,DATO SAGOR,4.59703464,101.07438622,
DATOSGR_F101B,F101B,DATO SAGOR,4.59703464,101.07438622,
DATOSGR_F101BR,F101BR,DATO SAGOR,4.59703464,101.07438622,
DATOSGR_F103,F103,DATO SAGOR,4.59701975,101.07437609,
DATOSGR_F103R,F103R,DATO SAGOR,4.59699059,101.07440254,
DATOSGR_T35,T35,DATO SAGOR,4.59513220,101.07762574,
DATOSGR_T35R,T35R,DATO SAGOR,4.59513220,101.07762574,
DB3_F102,F102,DEWAN BUNTONG 3,4.58921330,101.04656525,
DB3_F102R,F102R,DEWAN BUNTONG 3,4.58921330,101.04656525,
DC_F103,F103,DESA CEMPAKA,4.59129232,101.13216653,
DC_F103R,F103R,DESA CEMPAKA,4.59129232,101.13216653,
DE1_T31A,T31A,DOVENBY ESTATE 1,4.78068217,101.11038043,
DE1_T31AR,T31AR,DOVENBY ESTATE 1,4.78068217,101.11038042,
DE1_T31B,T31B,DOVENBY ESTATE 1,4.78068217,101.11038042,
DE1_T31BR,T31BR,DOVENBY ESTATE 1,4.78068217,101.11038042,
DE2_T31A,T31A,DOVENBY ESTATE 2,4.78386206,101.10881458,
DE2_T31AR,T31AR,DOVENBY ESTATE 2,4.78386206,101.10881457,
DE2_T31B,T31B,DOVENBY ESTATE 2,4.78386206,101.10881457,
DE2_T31BR,T31BR,DOVENBY ESTATE 2,4.78386206,101.10881457,
DESAPGKLNM_T35,T35,DESA PENGKALAN MUTIARA,4.54098206,101.06475592,
DESAPGKLNM_T35R,T35R,DESA PENGKALAN MUTIARA,4.54098206,101.06475591,
DESAPKTN1_T35,T35,DESA PAKATAN 1,4.54150612,101.07541502,
DESAPKTN1_T35R,T35R,DESA PAKATAN 1,4.54150612,101.07541501,
DESAPKTN2_T35,T35,DESA PAKATAN 2,4.54267724,101.07762516,
DESAPKTN2_T35R,T35R,DESA PAKATAN 2,4.54267724,101.07762515,
DESAPKTN3_T35,T35,DESA PAKATAN 3,4.54297670,101.07964754,
DESAPKTN3_T35R,T35R,DESA PAKATAN 3,4.54297670,101.07964754,
DESARISHA_F102,F102,DESA RISHAH,4.58544977,101.04573842,
DESARISHA_F102R,F102R,DESA RISHAH,4.58544977,101.04573842,
DK1M_F103,F103,DEWAN KOMUNITI 1 MALAYSIA,4.59419384,101.12955809,
DK1M_F103R,F103R,DEWAN KOMUNITI 1 MALAYSIA,4.59419384,101.12955808,
EASTOCEAN_T30BR,T30BR,RESTORAN EAST OCEAN,4.71830441,101.12020790,
EASTOCEAN_T30B,T30B,RESTORAN EAST OCEAN,4.71830441,101.12020791,
ECOKLBG_T31X,T31X,ECONSAVE KLEBANG,4.68686040,101.12102158,
ECOKLBG_T31XR,T31XR,ECONSAVE KLEBANG,4.68686040,101.12102158,
ECOKLBG_T31B,T31B,ECONSAVE KLEBANG,4.68686040,101.12102158,
ECOKLBG_T31BR,T31BR,ECONSAVE KLEBANG,4.68686040,101.12102158,
ECOKLBG_T31A,T31A,ECONSAVE KLEBANG,4.68686040,101.12102158,
ECOKLBG_T31AR,T31AR,ECONSAVE KLEBANG,4.68686040,101.12102158,
ECONSAVE_T30A,T30A,ECONSAVE JELAPANG,4.64043461,101.06435466,
ECONSAVE_T30AR,T30AR,ECONSAVE JELAPANG,4.64043461,101.06435465,
ECONSAVE_T30B,T30B,ECONSAVE JELAPANG,4.64043461,101.06435465,
ECONSAVE_T30BR,T30BR,ECONSAVE JELAPANG,4.64043461,101.06435465,
ECONSAVEC_T30B,T30B,ECONSAVE CHEPOR,4.71586385,101.11069143,
ECONSAVEC_T30BR,T30BR,ECONSAVE CHEPOR,4.71586385,101.11069142,
ELLOWSTR_T35,T35,ELLOW STREET,4.59402006,101.08122468,
ELLOWSTR_T35R,T35R,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_T32,T32,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_T32R,T32R,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_T33A,T33A,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_T33AR,T33AR,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_F100,F100,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_F100R,F100R,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_T33B,T33B,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_F101A,F101A,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_T37R,T37R,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_F101AR,F101AR,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_F101B,F101B,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_F101BR,F101BR,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_F103,F103,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_F103R,F103R,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_T37,T37,ELLOW STREET,4.59402006,101.08122467,
ELLOWSTR_T33BR,T33BR,ELLOW STREET,4.59402006,101.08122467,
EUYANSAN_T33B,T33B,EU YAN SANG JALAN SULTAN ISKANDA,4.59203758,101.08653318,
EUYANSAN_T33BR,T33BR,EU YAN SANG JALAN SULTAN ISKANDA,4.59203758,101.08653318,
EUYANSAN_T32,T32,EU YAN SANG JALAN SULTAN ISKANDA,4.59203758,101.08653318,
EUYANSAN_T32R,T32R,EU YAN SANG JALAN SULTAN ISKANDA,4.59203758,101.08653318,
EUYANSAN_T33A,T33A,EU YAN SANG JALAN SULTAN ISKANDA,4.59203758,101.08653318,
EUYANSAN_T33AR,T33AR,EU YAN SANG JALAN SULTAN ISKANDA,4.59203758,101.08653318,
EXTREMPARK_T33A,T33A,EXTREME PARK TAMBUN,4.62020206,101.14649892,
EXTREMPARK_T33AR,T33AR,EXTREME PARK TAMBUN,4.62020206,101.14649891,
EXTREMPARK_T33B,T33B,EXTREME PARK TAMBUN,4.62020206,101.14649891,
EXTREMPARK_T33BR,T33BR,EXTREME PARK TAMBUN,4.62020206,101.14649891,
EXTREMPARK_F101A,F101A,EXTREME PARK TAMBUN,4.62020206,101.14649891,
EXTREMPARK_F101AR,F101AR,EXTREME PARK TAMBUN,4.62020206,101.14649891,
EXTREMPARK_F101B,F101B,EXTREME PARK TAMBUN,4.62020206,101.14649891,
EXTREMPARK_F101BR,F101BR,EXTREME PARK TAMBUN,4.62020206,101.14649891,
FALIM_T36R,T36R,FALIM,4.58398065,101.06544792,
FALIM_T36,T36,FALIM,4.58333447,101.06698330,
FAR_F103R,F103R,FLAT ASHBY ROAD,4.60282414,101.09613776,
FAR_F100,F100,FLAT ASHBY ROAD,4.60282414,101.09613776,
FAR_F100R,F100R,FLAT ASHBY ROAD,4.60282414,101.09613776,
FAR_F101A,F101A,FLAT ASHBY ROAD,4.60282414,101.09613776,
FAR_F101B,F101B,FLAT ASHBY ROAD,4.60282414,101.09613776,
FAR_F103,F103,FLAT ASHBY ROAD,4.60282414,101.09613776,
FAR2_F103,F103,FLAT ASHBY ROAD 2,4.60282414,101.09613776,
FAR2_F101A,F101A,FLAT ASHBY ROAD 2,4.60282414,101.09613776,
FLATH2_F102,F102,FLAT HARMONI 2,4.59118070,101.05627745,
FLATH2_F102R,F102R,FLAT HARMONI 2,4.59118070,101.05627745,
FLATHAR1_F102,F102,FLAT HARMONI 1,4.59118070,101.05627745,
FLATHAR1_F102R,F102R,FLAT HARMONI 1,4.59118070,101.05627745,
FLATP_F101A,F101A,FLAT PERPADUAN,4.63944488,101.13738015,
FLATP_F101AR,F101AR,FLAT PERPADUAN,4.63944488,101.13738014,
FLATP_F101B,F101B,FLAT PERPADUAN,4.63944488,101.13738014,
FLATP_F101BR,F101BR,FLAT PERPADUAN,4.63944488,101.13738014,
FLATTM_F101A,F101A,FLAT TMN MEWAH,4.63354801,101.12142563,
FLATTM_F101AR,F101AR,FLAT TMN MEWAH,4.63354801,101.12142562,
FLATTM_F101B,F101B,FLAT TMN MEWAH,4.63354801,101.12142562,
FLATTM_F101BR,F101BR,FLAT TMN MEWAH,4.63354801,101.12142562,
FOOD66_T35,T35,FOOD 66,4.54927610,101.07402563,
FOOD66_T35R,T35R,FOOD 66,4.54927610,101.07402563,
FP1_T32,T32,FLAT PAKATAN 1,4.63436582,101.13402570,
FP1_T32R,T32R,FLAT PAKATAN 1,4.63436582,101.13402570,
FP2_T32,T32,FLAT PAKATAN 2,4.63578481,101.13428883,
FP2_T32R,T32R,FLAT PAKATAN 2,4.63578481,101.13428883,
FTHOSE_T30A,T30A,KILANG FT HOSE HOSE,4.65558589,101.07001483,
FTHOSE_T30AR,T30AR,KILANG FT HOSE HOSE,4.65558589,101.07001482,
FTHOSE_T30B,T30B,KILANG FT HOSE HOSE,4.65558589,101.07001482,
FTHOSE_T30BR,T30BR,KILANG FT HOSE HOSE,4.65558589,101.07001482,
GAYATHIRI_T30,T30,GAYATHIRI SILIBIN,4.61042926,101.05774451,
GAYATHIRI_T30R,T30R,GAYATHIRI SILIBIN,4.61042926,101.05774450,
GAYATHIRI_T30B,T30B,GAYATHIRI SILIBIN,4.61042926,101.05774450,
GAYATHIRI_T30BR,T30BR,GAYATHIRI SILIBIN,4.61042926,101.05774450,
GHELANG_T31A,T31A,GUNUNG HELANG,4.63214178,101.08621895,
GHELANG_T31AR,T31AR,GUNUNG HELANG,4.63214178,101.08621895,
GHELANG_T31B,T31B,GUNUNG HELANG,4.63214178,101.08621895,
GHELANG_T31BR,T31BR,GUNUNG HELANG,4.63214178,101.08621895,
GHELANG_T31X,T31X,GUNUNG HELANG,4.63214178,101.08621895,
GHELANG_T31XR,T31XR,GUNUNG HELANG,4.63214178,101.08621895,
GIANTTAMBN_F101BR,F101BR,GIANT TAMBUN,4.62261355,101.14927232,
GIANTTAMBN_F101B,F101B,GIANT TAMBUN,4.62261355,101.14927232,
GIANTTAMBN_T33A,T33A,GIANT TAMBUN,4.62261355,101.14927232,
GIANTTAMBN_T33AR,T33AR,GIANT TAMBUN,4.62261355,101.14927232,
GIANTTAMBN_T33B,T33B,GIANT TAMBUN,4.62261355,101.14927232,
GIANTTAMBN_T33BR,T33BR,GIANT TAMBUN,4.62261355,101.14927232,
GIANTTAMBN_F101A,F101A,GIANT TAMBUN,4.62261355,101.14927232,
GIANTTAMBN_F101AR,F101AR,GIANT TAMBUN,4.62261355,101.14927232,
GIATMARAT_T33A,T33A,GIATMARA TAMBUN,4.64331671,101.15781784,
GIATMARAT_T33AR,T33AR,GIATMARA TAMBUN,4.64331671,101.15781784,
GIATMARAT_T33B,T33B,GIATMARA TAMBUN,4.64331671,101.15781784,
GIATMARAT_T33BR,T33BR,GIATMARA TAMBUN,4.64331671,101.15781784,
GMTB_F101A,F101A,GERAJA METHODIST TAMIL BERCHAM,4.64143530,101.12673458,
GMTB_F101AR,F101AR,GERAJA METHODIST TAMIL BERCHAM,4.64142393,101.12668812,
GMTB_F101B,F101B,GERAJA METHODIST TAMIL BERCHAM,4.64142393,101.12668812,
GMTB_F101BR,F101BR,GERAJA METHODIST TAMIL BERCHAM,4.64142393,101.12668812,
GNGRPT_66,66,GUNUNG RAPAT,4.56982900,101.11339400,
GNGRPT_66R,66R,GUNUNG RAPAT,4.56982900,101.11339400,
GNGRPT_T34,T34,GUNUNG RAPAT,4.56982900,101.11339400,
GNGRPT_T34R,T34R,GUNUNG RAPAT,4.56982900,101.11339400,
GOPENG_T34R,T34R,STESEN BAS GOPENG,4.47436200,101.16770000,
GOPENG_66R,66R,STESEN BAS GOPENG,4.47436200,101.16770000,
GOPENG_T34,T34,STESEN BAS GOPENG,4.47436200,101.16770000,
GOPENG_68R,68R,STESEN BAS GOPENG,4.47436200,101.16770000,
GOPENG_66,66,STESEN BAS GOPENG,4.47436200,101.16770000,
GOPENG_67R,67R,STESEN BAS GOPENG,4.47436200,101.16770000,
GOPENG_68,68,STESEN BAS GOPENG,4.47436200,101.16770000,
GOPENG_XX,XX,STESEN BAS GOPENG,4.47436200,101.16770000,
GOPENG_67,67,STESEN BAS GOPENG,4.47436200,101.16770000,
GOPENG_XXR,XXR,STESEN BAS GOPENG,4.47436200,101.16770000,
GRBGMLM_T32R,T32R,GERBANG MALAM,4.59672038,101.08479738,
GRBGMLM_T33A,T33A,GERBANG MALAM,4.59672038,101.08479738,
GRBGMLM_T33AR,T33AR,GERBANG MALAM,4.59672038,101.08479738,
GRBGMLM_T32,T32,GERBANG MALAM,4.59672038,101.08479738,
GRBGMLM_T33B,T33B,GERBANG MALAM,4.59672038,101.08479738,
GRBGMLM_T33BR,T33BR,GERBANG MALAM,4.59672038,101.08479738,
GRBGMLM_F100,F100,GERBANG MALAM,4.59672038,101.08479738,
GRBGMLM_F100R,F100R,GERBANG MALAM,4.59672038,101.08479738,
HBMG_T37,T37,HENTIAN BAS MEDAN GOPENG,4.57384753,101.11145318,
HBMG_T37R,T37R,HENTIAN BAS MEDAN GOPENG,4.57384753,101.11145317,
HBMG_T34,T34,HENTIAN BAS MEDAN GOPENG,4.57384753,101.11145317,
HBMG_T34R,T34R,HENTIAN BAS MEDAN GOPENG,4.57384753,101.11145317,
HBOS_F103R,F103R,HOTEL BAJET ONE STOP,4.59619446,101.07698199,
HBOS_T35,T35,HOTEL BAJET ONE STOP,4.59619446,101.07698199,
HBOS_T35R,T35R,HOTEL BAJET ONE STOP,4.59619446,101.07698199,
HBOS_F101A,F101A,HOTEL BAJET ONE STOP,4.59619446,101.07698199,
HBOS_F101AR,F101AR,HOTEL BAJET ONE STOP,4.59619446,101.07698199,
HBOS_F101B,F101B,HOTEL BAJET ONE STOP,4.59619446,101.07698199,
HBOS_F101BR,F101BR,HOTEL BAJET ONE STOP,4.59619446,101.07698199,
HBOS_F103,F103,HOTEL BAJET ONE STOP,4.59619446,101.07698199,
HENTIANUTP_T36,T36,HENTIAN UTP,4.38749575,100.98087251,
HENTIANUTP_T36R,T36R,HENTIAN UTP,4.38749575,100.98087251,
HF1_F101A,F101A,HOSPITAL FATIMAH 1,4.61252909,101.11226320,
HF1_F101AR,F101AR,HOSPITAL FATIMAH 1,4.61252909,101.11226320,
HF2_F101A,F101A,HOSPITAL FATIMAH 2,4.61252909,101.11226320,
HF2_F101AR,F101AR,HOSPITAL FATIMAH 2,4.61252909,101.11226320,
HNTIANUITM_T36,T36,HENTIAN UITM,4.35315890,100.96594915,
HNTIANUITM_T36R,T36R,HENTIAN UITM,4.35315890,100.96594914,
HOSPI_T33BR,T33BR,HOSPITAL PANTAI IPOH,4.60324122,101.12013280,
HOSPI_T33A,T33A,HOSPITAL PANTAI IPOH,4.60324122,101.12013280,
HOSPI_T33AR,T33AR,HOSPITAL PANTAI IPOH,4.60324122,101.12013280,
HOSPI_T33B,T33B,HOSPITAL PANTAI IPOH,4.60324122,101.12013280,
HOVID_T31A,T31A,HOVID,4.69935511,101.12276880,
HOVID_T31AR,T31AR,HOVID,4.69935511,101.12276879,
HOVID_T31B,T31B,HOVID,4.69935511,101.12276879,
